order_id,order_date,customer_name,region,category,product_name,sales,quantity,profit
820,2023-10-26,Emily,East,Furniture,Desk,1060,5,205.04
821,2024-06-14,David,West,Furniture,Table,4590,6,606.56
822,2024-09-21,Rahul,North,Furniture,Desk,4039,7,215.36
823,2024-03-25,John,South,Furniture,Desk,1818,3,214.35
824,2024-07-11,Rahul,South,Furniture,Chair,5400,10,791.77
825,2024-05-20,David,North,Office Supplies,Paper,144,9,-14.4
826,2023-03-11,Sneha,East,Furniture,Sofa,2448,4,123.8
827,2024-01-07,Priya,South,Furniture,Table,5958,6,489.54
828,2023-04-08,John,North,Technology,Monitor,6864,4,1724.92
829,2023-05-27,Amit,South,Furniture,Table,3170,5,-317.0
830,2023-03-29,John,North,Office Supplies,Pen Set,245,5,75.89
831,2023-01-25,John,South,Technology,Headphones,5358,6,833.34
832,2024-05-02,Priya,East,Office Supplies,Stapler,140,10,58.72
833,2024-07-15,Michael,South,Furniture,Table,4788,6,824.61
834,2023-10-05,Sarah,West,Furniture,Desk,2859,3,207.97
835,2023-04-20,John,West,Office Supplies,Paper,210,7,90.82
836,2023-08-10,Priya,East,Office Supplies,Stapler,126,9,48.85
837,2024-02-08,John,East,Office Supplies,Stapler,165,5,75.47
838,2023-05-09,John,West,Office Supplies,Pen Set,44,4,18.8
839,2024-03-05,Rahul,North,Technology,Laptop,10506,6,1114.31
840,2024-04-24,Michael,North,Furniture,Bookshelf,843,1,57.05
841,2024-03-14,David,East,Furniture,Bookshelf,2406,3,303.93
842,2023-06-26,Emily,West,Furniture,Table,2226,7,280.05
843,2024-09-29,Emily,South,Office Supplies,Pen Set,84,7,31.68
844,2023-01-25,John,East,Office Supplies,Folder,192,8,83.09
845,2024-11-23,Sarah,North,Office Supplies,Pen Set,108,9,48.02
846,2024-06-30,Emily,North,Technology,Headphones,9536,8,1474.94
847,2024-06-18,John,East,Furniture,Chair,3548,4,299.87
848,2024-06-11,Emily,North,Office Supplies,Pen Set,235,5,106.61
849,2023-11-26,Amit,West,Technology,Smartphone,7320,8,1759.95
850,2023-10-07,Sneha,East,Furniture,Sofa,7328,8,1273.48
851,2023-04-19,Michael,North,Office Supplies,Binder,81,9,33.16
852,2023-05-02,David,West,Furniture,Sofa,2802,6,431.59
853,2024-10-09,David,North,Technology,USB Hub,1156,4,125.3
854,2023-12-27,Chandan,North,Furniture,Chair,969,3,82.29
855,2023-05-29,Emily,South,Furniture,Sofa,2680,5,492.28
856,2024-01-29,Sneha,West,Technology,USB Hub,2700,5,-270.0
857,2023-01-30,David,West,Office Supplies,Binder,210,10,102.51
858,2024-10-29,Priya,East,Technology,Headphones,1948,2,-194.8
859,2023-02-04,Sneha,North,Technology,Laptop,1131,1,278.37
860,2024-11-24,John,West,Technology,Smartphone,959,1,249.8
861,2023-05-15,John,North,Office Supplies,Binder,88,4,31.21
862,2024-10-14,Amit,South,Furniture,Desk,7860,10,1266.26
863,2023-07-04,Rahul,East,Office Supplies,Stapler,120,6,50.98
864,2024-11-30,Chandan,North,Office Supplies,Binder,6,1,2.0
865,2024-08-06,Sneha,North,Technology,Laptop,10906,7,2139.11
866,2023-08-24,Sarah,West,Office Supplies,Paper,28,2,13.35
867,2023-12-04,Chandan,South,Furniture,Bookshelf,171,1,31.93
868,2024-09-16,Amit,South,Office Supplies,Stapler,130,10,55.7
869,2023-05-29,Sarah,North,Furniture,Sofa,1612,2,194.21
870,2023-04-09,Chandan,North,Office Supplies,Binder,49,1,-4.9
871,2023-01-07,Chandan,West,Furniture,Chair,1167,3,105.02
872,2023-11-02,Rahul,East,Office Supplies,Binder,48,4,14.5
873,2023-12-26,Michael,East,Technology,USB Hub,8800,5,1310.95
874,2023-10-19,Sarah,East,Furniture,Chair,5352,8,-535.2
875,2023-12-27,Priya,South,Office Supplies,Binder,88,2,34.8
876,2024-02-20,Sneha,East,Furniture,Desk,999,3,61.13
877,2023-02-06,Chandan,North,Office Supplies,Binder,168,6,58.48
878,2024-05-29,David,West,Technology,Monitor,4011,7,1091.88
879,2023-10-08,John,North,Technology,USB Hub,6162,6,1576.78
880,2024-08-24,John,East,Office Supplies,Folder,204,6,81.97
881,2023-08-03,John,South,Office Supplies,Stapler,26,2,8.1
882,2023-10-26,David,East,Office Supplies,Binder,190,5,80.51
883,2023-12-30,David,South,Furniture,Chair,3409,7,399.87
884,2023-03-17,Amit,East,Furniture,Desk,2750,10,414.13
885,2024-05-18,Sneha,West,Office Supplies,Pen Set,48,6,20.93
886,2024-08-17,Amit,East,Furniture,Bookshelf,8080,10,919.71
887,2023-06-04,Rahul,West,Office Supplies,Stapler,38,2,13.03
888,2023-04-11,David,North,Office Supplies,Binder,15,3,7.14
889,2023-04-26,Rahul,South,Office Supplies,Paper,90,10,29.56
890,2024-09-13,Sneha,South,Furniture,Desk,5810,10,879.15
891,2023-06-11,Sarah,South,Furniture,Chair,277,1,29.8
892,2024-08-19,Sneha,East,Furniture,Table,3978,9,-397.8
893,2023-10-26,Emily,East,Office Supplies,Folder,26,1,-2.6
894,2023-01-13,John,West,Office Supplies,Pen Set,245,7,82.04
895,2024-11-07,Emily,West,Office Supplies,Pen Set,180,9,86.21
896,2024-07-16,Michael,South,Technology,USB Hub,2214,2,259.56
897,2023-01-11,Emily,West,Technology,Headphones,2662,2,653.63
898,2024-06-16,Priya,North,Office Supplies,Folder,266,7,82.61
899,2023-09-22,David,North,Furniture,Sofa,1844,4,-184.4
900,2023-10-28,David,West,Office Supplies,Binder,165,5,64.61
901,2024-08-07,Chandan,East,Office Supplies,Folder,27,1,10.03
902,2023-02-08,Sarah,West,Furniture,Chair,5271,7,987.84
903,2024-09-30,Sarah,West,Furniture,Sofa,850,5,76.06
904,2024-11-21,Rahul,North,Technology,Smartphone,1508,4,-150.8
905,2023-05-02,Sneha,East,Technology,Laptop,3674,2,723.94
906,2024-08-18,Amit,East,Office Supplies,Folder,136,4,48.09
907,2023-08-16,David,South,Furniture,Sofa,1143,9,94.55
908,2023-01-11,David,South,Furniture,Chair,1800,9,205.27
909,2024-07-30,Michael,East,Office Supplies,Stapler,60,6,27.7
910,2024-05-11,Rahul,West,Furniture,Table,1032,6,119.57
911,2023-11-29,Priya,East,Furniture,Desk,1428,6,-142.8
912,2024-01-18,Amit,East,Office Supplies,Folder,120,8,41.13
913,2023-03-28,Emily,East,Furniture,Bookshelf,2916,9,-291.6
914,2024-04-12,Sneha,South,Furniture,Table,7326,9,607.17
915,2024-03-04,Sarah,South,Technology,Laptop,12752,8,3375.14
916,2023-06-05,Rahul,North,Office Supplies,Pen Set,30,3,13.34
917,2023-11-17,Amit,South,Technology,USB Hub,1644,6,304.91
918,2023-02-14,Rahul,East,Technology,USB Hub,5172,3,1350.08
919,2023-07-22,Sarah,West,Office Supplies,Binder,34,2,15.06
920,2024-04-08,Rahul,South,Furniture,Desk,400,2,65.33
921,2024-10-01,Priya,South,Office Supplies,Stapler,78,2,26.99
922,2023-07-05,John,West,Technology,Monitor,8484,6,1145.59
923,2024-11-19,Amit,North,Office Supplies,Stapler,441,9,-44.1
924,2023-12-31,Sarah,East,Technology,USB Hub,1943,1,527.72
925,2023-01-22,Priya,North,Technology,Headphones,14288,8,3424.89
926,2023-08-02,Rahul,East,Office Supplies,Folder,102,6,35.86
927,2024-11-12,Amit,South,Office Supplies,Stapler,155,5,50.89
928,2024-07-16,Chandan,North,Furniture,Chair,4200,7,315.33
929,2023-07-31,John,West,Technology,Monitor,6560,5,772.16
930,2023-08-07,Amit,West,Technology,Smartphone,13816,8,2231.62
931,2024-09-16,Sarah,South,Technology,Headphones,9720,8,2629.46
932,2024-10-13,Michael,West,Furniture,Chair,3520,8,461.16
933,2023-11-30,Amit,West,Office Supplies,Folder,153,9,52.17
934,2023-03-21,Priya,West,Office Supplies,Paper,290,10,142.37
935,2023-09-18,Chandan,West,Office Supplies,Binder,300,10,92.35
936,2023-09-18,Michael,North,Technology,USB Hub,2028,3,308.51
937,2023-01-27,Emily,West,Technology,Headphones,9426,6,1625.35
938,2023-04-12,Amit,South,Office Supplies,Paper,330,10,-33.0
939,2023-02-02,Priya,South,Furniture,Sofa,9370,10,638.07
940,2024-04-25,Sneha,East,Technology,USB Hub,7195,5,1450.05
941,2024-07-25,David,East,Furniture,Chair,3451,7,563.5
942,2024-06-15,John,North,Furniture,Desk,137,1,22.9
943,2023-06-11,Chandan,East,Office Supplies,Binder,43,1,17.51
944,2023-03-14,Sarah,South,Furniture,Bookshelf,2460,4,166.08
945,2024-11-30,Sneha,South,Office Supplies,Stapler,98,7,42.22
946,2023-07-11,David,South,Technology,Headphones,2772,6,806.11
947,2024-03-29,David,West,Office Supplies,Stapler,200,4,83.05
948,2024-03-18,Amit,West,Furniture,Desk,7389,9,539.28
949,2024-02-19,Sarah,North,Furniture,Sofa,1380,2,145.61
950,2023-06-12,Sarah,East,Technology,Headphones,3550,5,872.31
951,2024-10-03,Michael,West,Technology,Smartphone,11628,6,1498.13
952,2023-03-03,Priya,South,Furniture,Table,1380,5,205.04
953,2023-12-24,Sarah,North,Furniture,Bookshelf,3000,3,499.63
954,2023-06-17,Sarah,East,Furniture,Sofa,6384,8,449.54
955,2023-07-13,Sneha,East,Office Supplies,Pen Set,256,8,111.26
956,2023-03-18,Sarah,South,Technology,Headphones,2097,3,423.8
957,2023-10-20,Amit,West,Furniture,Bookshelf,1235,5,174.46
958,2023-02-16,Amit,East,Technology,Headphones,6762,6,843.75
959,2023-08-29,Priya,West,Furniture,Sofa,1316,4,204.23
960,2024-09-15,Sneha,West,Technology,Laptop,8073,9,2252.16
961,2023-05-28,Emily,North,Technology,Smartphone,17496,9,3462.27
962,2023-06-15,Michael,East,Technology,Headphones,4038,6,582.92
963,2023-09-18,Michael,West,Technology,Laptop,560,1,157.26
964,2023-12-13,Sarah,South,Office Supplies,Binder,68,2,26.14
965,2024-10-30,Michael,North,Office Supplies,Binder,9,1,4.3
966,2024-10-02,Emily,East,Office Supplies,Binder,42,6,17.26
967,2024-02-08,Sarah,West,Furniture,Desk,7624,8,452.52
968,2024-07-09,Michael,East,Office Supplies,Binder,360,8,136.35
969,2024-06-30,Chandan,South,Furniture,Chair,8280,10,1466.79
970,2023-03-01,Michael,West,Technology,Headphones,5112,6,977.28
971,2023-03-18,Chandan,East,Technology,Headphones,1170,5,229.6
972,2023-08-22,Priya,East,Office Supplies,Binder,88,4,40.12
973,2023-12-01,Sneha,North,Furniture,Table,2630,5,-263.0
974,2023-06-30,Amit,South,Office Supplies,Pen Set,380,10,147.25
975,2023-12-21,John,East,Furniture,Desk,3920,8,598.92
976,2024-01-30,David,North,Furniture,Sofa,4704,7,899.15
977,2024-08-22,Amit,West,Office Supplies,Folder,65,5,29.71
978,2024-12-01,Chandan,North,Technology,USB Hub,6480,5,1199.39
979,2024-12-01,Michael,West,Furniture,Chair,172,1,17.51
980,2023-06-06,Chandan,West,Furniture,Sofa,4032,8,669.54
981,2023-08-24,Michael,East,Technology,USB Hub,916,4,111.3
982,2023-06-28,Sarah,North,Office Supplies,Binder,210,7,85.02
983,2024-07-11,Emily,North,Office Supplies,Paper,207,9,100.26
984,2023-04-18,Sneha,South,Technology,Smartphone,7304,4,825.19
985,2024-07-02,John,South,Furniture,Desk,3976,4,604.56
986,2024-05-16,John,West,Furniture,Chair,7020,9,504.92
987,2024-05-24,John,South,Technology,Headphones,3808,2,799.82
988,2024-03-06,Sneha,North,Technology,Smartphone,2705,5,306.6
989,2024-01-05,Rahul,East,Furniture,Table,6100,10,972.43
990,2023-10-25,John,East,Technology,Smartphone,2898,9,676.05
991,2023-10-07,Emily,South,Office Supplies,Paper,414,9,195.28
992,2024-09-07,Michael,South,Technology,USB Hub,3891,3,914.7
993,2024-11-30,Michael,East,Office Supplies,Pen Set,224,8,71.64
994,2023-07-29,Rahul,North,Technology,Smartphone,7430,5,1928.61
995,2023-06-24,Priya,South,Office Supplies,Folder,39,3,15.96
996,2024-09-25,Emily,West,Office Supplies,Folder,240,5,87.93
997,2023-07-09,Sneha,East,Technology,USB Hub,4608,8,1029.47
998,2024-09-06,Sarah,South,Technology,Smartphone,4168,4,922.12
999,2023-09-06,Emily,South,Furniture,Bookshelf,3296,4,294.56
1000,2023-06-11,Rahul,South,Furniture,Chair,5410,10,615.67
1001,2024-04-22,Emily,East,Office Supplies,Binder,35,5,15.82
1002,2023-03-01,Sarah,East,Furniture,Sofa,4123,7,419.36
1003,2024-11-22,John,South,Furniture,Chair,4746,6,708.4
1004,2023-12-24,Chandan,East,Furniture,Bookshelf,5000,5,787.96
1005,2024-01-05,Priya,South,Technology,USB Hub,4432,8,446.06
1006,2024-11-19,Priya,West,Technology,Monitor,5140,4,889.48
1007,2024-08-18,Sneha,East,Technology,USB Hub,15056,8,3256.11
1008,2023-09-20,Emily,West,Technology,Headphones,1136,4,266.38
1009,2023-08-25,David,East,Office Supplies,Pen Set,36,1,15.05
1010,2024-02-27,Emily,West,Furniture,Sofa,4904,8,311.79
1011,2024-01-15,Sneha,North,Office Supplies,Folder,11,1,4.72
1012,2023-07-01,David,West,Office Supplies,Binder,190,5,88.89
1013,2024-01-05,Emily,East,Furniture,Desk,3031,7,180.24
1014,2023-07-03,Sarah,South,Furniture,Chair,2004,6,163.84
1015,2023-05-15,Priya,West,Furniture,Bookshelf,2372,4,324.75
1016,2024-08-06,Chandan,South,Office Supplies,Folder,423,9,163.49
1017,2024-09-25,Michael,East,Furniture,Chair,2870,10,451.93
1018,2024-11-07,Priya,North,Furniture,Desk,904,8,46.71
1019,2024-05-04,Priya,South,Furniture,Desk,7614,9,843.36
1020,2023-07-10,Michael,South,Technology,Laptop,8400,5,1138.84
1021,2023-03-13,David,North,Furniture,Desk,3234,7,414.87
1022,2024-04-12,Sarah,North,Technology,Laptop,15432,8,3259.9
1023,2023-05-09,Priya,South,Technology,Laptop,2704,2,466.88
1024,2023-04-17,Rahul,North,Technology,Monitor,802,1,-80.2
1025,2023-03-11,David,South,Furniture,Bookshelf,2555,5,400.07
1026,2023-08-28,Michael,East,Technology,Smartphone,5560,10,647.02
1027,2024-10-16,John,West,Technology,Laptop,1575,1,244.39
1028,2024-04-18,Rahul,West,Office Supplies,Paper,104,8,31.3
1029,2024-10-31,Priya,East,Technology,Headphones,3548,2,794.75
1030,2023-04-22,David,East,Office Supplies,Binder,108,6,37.87
1031,2023-08-13,John,South,Technology,Headphones,5208,3,775.95
1032,2024-03-26,Sneha,East,Technology,Laptop,1245,3,367.46
1033,2024-08-13,John,West,Office Supplies,Binder,48,8,23.65
1034,2023-03-04,Sarah,East,Technology,Monitor,2160,10,440.18
1035,2023-12-18,Amit,South,Furniture,Chair,112,1,11.46
1036,2023-09-17,Michael,East,Furniture,Chair,3960,6,226.31
1037,2024-06-21,Sarah,East,Office Supplies,Folder,180,4,58.09
1038,2024-08-08,Sarah,East,Technology,Monitor,3872,8,978.61
1039,2024-07-10,John,North,Office Supplies,Folder,328,8,162.63
1040,2024-01-09,John,North,Office Supplies,Binder,66,6,26.25
1041,2024-10-22,Rahul,South,Office Supplies,Paper,40,5,13.14
1042,2024-05-03,Sarah,South,Technology,Monitor,2086,2,490.56
1043,2024-09-10,Amit,East,Furniture,Chair,2403,9,324.03
1044,2024-07-16,Priya,North,Furniture,Table,4704,7,-470.4
1045,2024-04-13,Rahul,East,Furniture,Bookshelf,7520,8,663.2
1046,2024-08-08,Chandan,North,Furniture,Sofa,3696,7,622.28
1047,2024-08-14,John,South,Furniture,Desk,876,4,129.4
1048,2023-09-21,Priya,North,Furniture,Bookshelf,4998,6,443.05
1049,2024-08-24,Rahul,South,Furniture,Sofa,1726,2,146.18
1050,2023-09-09,Michael,South,Office Supplies,Pen Set,390,10,193.41
1051,2023-01-15,Chandan,West,Office Supplies,Folder,54,3,22.88
1052,2024-06-12,Emily,West,Furniture,Desk,2639,7,-263.9
1053,2024-11-28,Sarah,North,Technology,Monitor,15327,9,4119.93
1054,2024-02-21,Sneha,North,Technology,Headphones,12144,8,1828.88
1055,2024-11-16,Rahul,South,Office Supplies,Pen Set,32,2,13.31
1056,2024-09-20,David,North,Office Supplies,Stapler,279,9,106.13
1057,2024-04-28,Rahul,South,Office Supplies,Binder,140,10,44.52
1058,2024-02-08,David,South,Furniture,Chair,7947,9,822.11
1059,2023-07-07,David,East,Furniture,Table,6776,8,635.84
1060,2024-04-28,John,East,Furniture,Sofa,1226,2,184.07
1061,2023-12-24,John,South,Technology,Laptop,4792,4,1075.49
1062,2024-05-03,Amit,North,Technology,Smartphone,11277,7,-1127.7
1063,2023-03-30,Rahul,North,Technology,USB Hub,13937,7,3326.64
1064,2023-07-01,Amit,North,Office Supplies,Folder,132,6,54.46
1065,2024-03-26,Chandan,South,Office Supplies,Paper,60,4,23.27
1066,2024-10-13,Sneha,East,Furniture,Sofa,930,2,169.88
1067,2023-05-29,John,East,Office Supplies,Paper,160,10,62.82
1068,2023-12-27,Chandan,West,Office Supplies,Stapler,12,2,3.91
1069,2024-07-01,Emily,South,Office Supplies,Folder,405,9,170.45
1070,2023-03-18,Priya,West,Office Supplies,Folder,54,2,20.49
1071,2024-03-27,John,North,Office Supplies,Paper,240,8,115.22
1072,2023-02-04,Amit,North,Office Supplies,Folder,370,10,119.12
1073,2023-04-04,John,South,Furniture,Chair,518,1,83.06
1074,2023-05-11,Amit,West,Technology,Headphones,2950,5,-295.0
1075,2024-06-07,Amit,South,Technology,Laptop,8640,6,2434.54
1076,2024-05-10,Michael,North,Furniture,Desk,905,1,131.84
1077,2024-02-06,John,South,Office Supplies,Folder,48,6,-4.8
1078,2024-03-14,Emily,East,Technology,Laptop,1181,1,131.39
1079,2024-11-29,Chandan,North,Technology,Smartphone,2866,2,547.66
1080,2023-07-10,Rahul,East,Office Supplies,Pen Set,13,1,5.19
1081,2024-01-25,Sarah,North,Office Supplies,Paper,189,9,90.83
1082,2023-02-13,Chandan,South,Furniture,Table,4230,10,-423.0
1083,2024-04-27,Sneha,North,Office Supplies,Paper,10,1,4.9
1084,2023-02-22,Sneha,North,Office Supplies,Stapler,294,6,138.15
1085,2023-06-03,Emily,North,Office Supplies,Paper,156,4,62.57
1086,2024-06-30,Priya,North,Furniture,Desk,2841,3,176.11
1087,2023-06-28,John,West,Technology,Headphones,504,1,55.08
1088,2023-05-13,Rahul,North,Furniture,Desk,2466,3,447.12
1089,2023-06-10,Michael,West,Technology,Laptop,972,2,211.18
1090,2024-03-13,Emily,South,Office Supplies,Binder,20,4,6.93
1091,2024-06-11,David,East,Office Supplies,Folder,264,6,94.36
1092,2023-07-03,John,North,Furniture,Chair,1335,3,231.15
1093,2023-03-14,Sneha,North,Furniture,Chair,3899,7,775.93
1094,2024-01-18,Amit,South,Technology,USB Hub,12720,10,-1272.0
1095,2024-09-29,David,East,Office Supplies,Paper,217,7,103.57
1096,2023-12-01,Emily,South,Technology,Laptop,9198,7,2037.36
1097,2024-02-21,Rahul,North,Furniture,Bookshelf,224,2,24.12
1098,2023-08-01,David,West,Technology,Headphones,16857,9,4442.88
1099,2024-07-03,Michael,East,Furniture,Bookshelf,5634,6,605.95
1100,2023-04-05,Priya,South,Technology,Smartphone,2208,8,649.56
1101,2023-01-14,Sneha,West,Furniture,Chair,962,2,154.67
1102,2024-05-13,John,South,Office Supplies,Binder,75,5,31.18
1103,2024-01-03,Priya,West,Technology,Headphones,800,4,215.34
1104,2024-01-16,Michael,South,Furniture,Chair,1506,2,197.46
1105,2023-11-20,Sneha,West,Office Supplies,Folder,100,10,44.37
1106,2024-01-29,Sneha,East,Technology,Smartphone,5016,8,1229.59
1107,2023-03-13,Chandan,North,Furniture,Table,1740,4,336.21
1108,2023-07-10,David,South,Furniture,Desk,1036,4,144.41
1109,2024-03-22,Emily,North,Furniture,Sofa,4630,5,603.0
1110,2024-06-05,Emily,West,Furniture,Bookshelf,4752,8,-475.2
1111,2024-03-06,David,South,Furniture,Table,6748,7,884.36
1112,2023-02-08,Chandan,East,Technology,USB Hub,921,1,-92.1
1113,2023-12-01,Sneha,West,Furniture,Chair,1212,2,137.52
1114,2024-04-02,Chandan,West,Furniture,Bookshelf,540,5,67.36
1115,2024-10-10,Sarah,North,Furniture,Sofa,5960,10,391.21
1116,2024-02-19,David,North,Technology,Headphones,916,4,188.85
1117,2023-01-21,Rahul,West,Office Supplies,Paper,81,3,39.94
1118,2024-04-25,Rahul,North,Office Supplies,Stapler,24,2,8.04
1119,2023-03-21,Chandan,West,Technology,Monitor,12103,7,2899.6
1120,2024-02-06,Chandan,West,Technology,Smartphone,5125,5,1351.64
1121,2024-06-03,Sarah,South,Technology,Headphones,7308,6,-730.8
1122,2023-10-25,Priya,East,Technology,Headphones,522,1,154.65
1123,2024-11-11,Rahul,North,Furniture,Table,5330,10,482.84
1124,2023-08-25,John,East,Office Supplies,Stapler,414,9,188.97
1125,2023-10-24,Michael,West,Furniture,Bookshelf,7768,8,894.73
1126,2024-02-27,Sarah,West,Technology,Laptop,7044,4,708.05
1127,2023-10-08,John,East,Office Supplies,Pen Set,273,7,135.46
1128,2024-05-26,David,West,Furniture,Table,342,3,33.86
1129,2023-04-29,Sarah,North,Technology,USB Hub,10008,6,-1000.8
1130,2023-11-11,Sneha,North,Furniture,Table,4340,7,725.18
1131,2023-11-11,Michael,South,Technology,Monitor,400,2,92.06
1132,2024-05-04,David,South,Office Supplies,Binder,26,2,11.03
1133,2023-04-12,John,East,Technology,Laptop,2968,8,774.1
1134,2024-11-19,Sarah,South,Technology,Smartphone,2050,5,282.52
1135,2024-10-20,Amit,North,Office Supplies,Binder,96,3,32.52
1136,2024-11-30,David,West,Furniture,Table,324,1,21.33
1137,2024-01-18,Emily,East,Office Supplies,Paper,180,10,63.5
1138,2023-06-30,Sneha,West,Furniture,Bookshelf,7824,8,1042.17
1139,2023-06-22,Rahul,West,Office Supplies,Pen Set,330,10,111.99
1140,2023-01-10,Emily,East,Technology,USB Hub,3090,5,917.95
1141,2024-01-02,Michael,West,Furniture,Desk,2985,3,336.23
1142,2023-07-01,Rahul,West,Furniture,Chair,3108,4,419.31
1143,2024-08-13,Priya,East,Furniture,Table,569,1,88.86
1144,2024-09-05,Chandan,North,Technology,Laptop,5824,7,736.14
1145,2023-10-01,Sarah,South,Technology,Smartphone,1925,5,201.59
1146,2024-04-08,John,North,Furniture,Sofa,1380,3,86.25
1147,2023-11-01,Emily,North,Furniture,Sofa,7254,9,437.63
1148,2024-11-25,Chandan,South,Office Supplies,Pen Set,140,4,-14.0
1149,2024-04-24,David,South,Technology,Headphones,12000,10,2346.46
1150,2024-01-30,Sneha,North,Office Supplies,Stapler,55,5,27.21
1151,2024-09-17,Rahul,South,Furniture,Sofa,792,1,151.47
1152,2023-03-06,Sarah,West,Technology,Smartphone,962,2,194.15
1153,2023-07-22,David,West,Office Supplies,Paper,105,3,41.54
1154,2024-01-10,John,South,Office Supplies,Pen Set,86,2,-8.6
1155,2024-02-29,Sarah,South,Office Supplies,Stapler,252,6,107.28
1156,2023-04-05,Emily,West,Furniture,Sofa,3444,7,226.28
1157,2024-10-26,Michael,North,Furniture,Chair,3752,8,-375.2
1158,2023-03-01,Emily,South,Technology,USB Hub,4025,5,1084.8
1159,2024-05-03,Rahul,West,Technology,Smartphone,4460,4,488.96
1160,2024-04-12,John,North,Furniture,Bookshelf,1396,2,78.85
1161,2023-03-12,David,South,Technology,Headphones,15390,9,3249.31
1162,2024-06-01,Michael,North,Office Supplies,Binder,168,6,74.63
1163,2023-04-10,Michael,West,Office Supplies,Stapler,138,6,-13.8
1164,2023-10-03,David,West,Technology,Smartphone,7220,4,1967.28
1165,2023-05-26,John,East,Furniture,Bookshelf,6040,8,334.95
1166,2023-12-01,Priya,South,Furniture,Bookshelf,3072,8,335.31
1167,2024-10-22,Priya,North,Technology,Headphones,8510,5,1355.74
1168,2023-03-11,David,South,Technology,Laptop,8860,5,1504.15
1169,2024-03-29,John,East,Office Supplies,Paper,72,3,25.77
1170,2023-10-23,Emily,South,Furniture,Table,1665,9,93.02
1171,2023-11-30,Amit,South,Technology,USB Hub,9112,8,1067.84
1172,2024-01-02,Rahul,East,Technology,Headphones,1352,1,232.93
1173,2024-04-14,John,West,Office Supplies,Binder,155,5,74.83
1174,2023-01-23,Sneha,West,Technology,Laptop,620,2,99.12
1175,2023-04-15,Sneha,West,Technology,USB Hub,3789,9,787.32
1176,2024-04-25,Priya,East,Office Supplies,Binder,145,5,58.34
1177,2023-11-17,Emily,North,Office Supplies,Binder,90,6,-9.0
1178,2023-12-17,Rahul,West,Technology,Laptop,3958,2,617.94
1179,2023-05-03,Priya,East,Office Supplies,Binder,94,2,44.87
1180,2023-04-23,Chandan,West,Technology,USB Hub,4215,5,804.3
1181,2024-04-01,Chandan,East,Furniture,Chair,610,5,79.2
1182,2023-10-16,Sneha,West,Technology,Monitor,1384,2,-138.4
1183,2023-09-17,Michael,West,Technology,Headphones,683,1,119.4
1184,2024-01-06,David,North,Furniture,Sofa,7592,8,981.18
1185,2023-08-16,Michael,East,Furniture,Desk,2286,6,144.41
1186,2023-07-04,Sneha,South,Furniture,Sofa,9070,10,474.3
1187,2024-07-25,Sneha,East,Furniture,Table,506,1,91.24
1188,2024-11-01,Sarah,West,Furniture,Bookshelf,4680,6,-468.0
1189,2023-07-14,Sneha,South,Technology,Monitor,17352,9,-1735.2
1190,2023-01-15,Amit,East,Office Supplies,Paper,111,3,41.77
1191,2024-06-04,Emily,East,Furniture,Desk,1206,2,80.59
1192,2023-01-29,John,West,Furniture,Desk,4824,9,831.29
1193,2023-08-29,Michael,West,Office Supplies,Pen Set,132,3,-13.2
1194,2023-10-05,Priya,West,Technology,Monitor,13086,9,3617.48
1195,2024-11-17,Sarah,South,Office Supplies,Stapler,400,8,166.54
1196,2024-06-25,Amit,West,Technology,Headphones,9660,6,2613.34
1197,2024-05-31,David,North,Technology,Monitor,6410,5,-641.0
1198,2024-07-23,Michael,West,Technology,Monitor,4125,5,1065.78
1199,2023-11-08,Rahul,South,Technology,USB Hub,1435,5,187.01
1200,2024-01-22,Michael,North,Office Supplies,Binder,6,1,2.76
1201,2023-02-11,Sneha,West,Office Supplies,Pen Set,160,5,48.45
1202,2023-09-28,Michael,North,Technology,Headphones,2800,8,589.19
1203,2023-07-19,David,East,Office Supplies,Paper,200,5,98.93
1204,2024-03-07,David,East,Technology,Smartphone,2280,3,615.34
1205,2023-02-16,Michael,West,Office Supplies,Stapler,216,9,84.9
1206,2024-05-18,Rahul,North,Furniture,Chair,714,6,40.15
1207,2023-01-27,Amit,South,Furniture,Chair,564,4,40.62
1208,2024-01-31,John,North,Office Supplies,Binder,42,7,14.74
1209,2023-12-13,David,West,Office Supplies,Pen Set,14,1,6.13
1210,2023-12-14,Sneha,West,Office Supplies,Folder,234,6,116.04
1211,2023-12-13,Michael,East,Office Supplies,Stapler,90,6,31.7
1212,2024-07-22,Rahul,North,Technology,Monitor,4170,6,1058.8
1213,2023-05-28,Amit,West,Technology,Monitor,606,1,139.35
1214,2024-11-04,Amit,West,Office Supplies,Binder,40,2,17.55
1215,2023-06-23,Sneha,West,Technology,Headphones,8127,7,1399.13
1216,2024-07-01,David,West,Furniture,Sofa,4845,5,950.46
1217,2024-07-18,Sneha,North,Office Supplies,Pen Set,90,5,33.14
1218,2023-08-25,John,West,Technology,USB Hub,905,1,174.22
1219,2024-10-16,Amit,North,Furniture,Chair,1856,2,212.6
1220,2023-11-10,Amit,West,Furniture,Bookshelf,5509,7,405.09
1221,2024-02-27,Rahul,South,Furniture,Chair,4620,5,643.91
1222,2023-05-01,Chandan,East,Office Supplies,Paper,115,5,56.84
1223,2024-08-04,Emily,North,Furniture,Bookshelf,2388,6,262.52
1224,2023-02-02,Amit,South,Office Supplies,Stapler,392,8,163.47
